mentee_id,mentor_id,rank,final_score,is_boosted,top_factor,profile_penalized,main_reason,matching_skills,learn_from_mentor,explain_skill,explain_domain,explain_exp,explain_rating
mentee_3ddf1a6c,mentor_29f33a59,4,0.6473,False,exp,False,Большой опыт: 15 лет.,mongodb; node.js,docker; go; grpc,"Совпадают 2: mongodb, node.js. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.53).,15 лет — видел многое.,Рейтинг 3.8/5.0.
mentee_3ddf1a6c,mentor_2c29357e,5,0.6226,False,exp,False,Большой опыт: 19 лет.,mongodb,docker; go; grpc,"Совпадают 1: mongodb. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.52).,19 лет — видел многое.,Рейтинг 3.5/5.0.
mentee_baf07f05,mentor_13adc44c,1,0.9074,False,rating,False,Высокий рейтинг: 5.0/5.0.,docker; go; java; node.js; python; rest api,grpc; kafka; kubernetes,"Совпадают 6: docker, go, java, node.js. Можно научиться: grpc, kafka, kubernetes.",Backend → Backend: смежные области (схожесть 0.51).,13 лет — видел многое.,Рейтинг 5.0/5.0 — один из лучших.
mentee_baf07f05,mentor_acae150b,2,0.8739,False,rating,False,Высокий рейтинг: 4.6/5.0.,docker; go; java; node.js; python,kafka; microservices; mongodb,"Совпадают 5: docker, go, java, node.js. Можно научиться: kafka, microservices, mongodb.",Backend → Backend: смежные области (схожесть 0.51).,14 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_baf07f05,mentor_6243d498,3,0.8564,True,rating,False,Высокий рейтинг: 4.7/5.0.,docker; python,kafka; numpy; pandas,"Совпадают 2: docker, python. Можно научиться: kafka, numpy, pandas.",Backend → Data Science: частично пересекаются (схожесть 0.30).,19 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_baf07f05,mentor_de62faa5,4,0.8555,False,rating,False,Высокий рейтинг: 4.5/5.0.,docker; go; java; python; rest api,kafka; kubernetes; mongodb,"Совпадают 5: docker, go, java, python. Можно научиться: kafka, kubernetes, mongodb.",Backend → Backend: смежные области (схожесть 0.52).,14 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_baf07f05,mentor_29db4157,5,0.8314,True,rating,False,Высокий рейтинг: 4.6/5.0.,java; rest api,android studio; firebase; flutter,"Совпадают 2: java, rest api. Можно научиться: android studio, firebase, flutter.",Backend → Mobile: разные области (схожесть 0.23).,13 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_56e0cbee,mentor_6aea9f28,1,0.8889,False,rating,False,Высокий рейтинг: 4.6/5.0.,cypress; jira; postman; python; sql,allure; api testing; git,"Совпадают 5: cypress, jira, postman, python. Можно научиться: allure, api testing, git.",QA → QA: смежные области (схожесть 0.61).,14 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_56e0cbee,mentor_9c789c28,2,0.8379,False,rating,False,Высокий рейтинг: 4.5/5.0.,cypress; jira; python; sql,git; github actions; jmeter,"Совпадают 4: cypress, jira, python, sql. Можно научиться: git, github actions, jmeter.",QA → QA: смежные области (схожесть 0.61).,11 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_56e0cbee,mentor_6243d498,3,0.7942,True,exp,False,Большой опыт: 19 лет.,docker; python,kafka; numpy; pandas,"Совпадают 2: docker, python. Можно научиться: kafka, numpy, pandas.",QA → Data Science: разные области (схожесть 0.20).,19 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_56e0cbee,mentor_5f221e59,4,0.7921,True,rating,False,Высокий рейтинг: 4.2/5.0.,cypress; jira; postman; sql,allure; appium; git,"Совпадают 4: cypress, jira, postman, sql. Можно научиться: allure, appium, git.",QA → QA: смежные области (схожесть 0.63).,7 лет — хорошая база.,Рейтинг 4.2/5.0.
mentee_56e0cbee,mentor_d539ab4f,5,0.7919,True,rating,False,Высокий рейтинг: 4.8/5.0.,docker; python,airflow; java; mlflow,"Совпадают 2: docker, python. Можно научиться: airflow, java, mlflow.",QA → Data Science: разные области (схожесть 0.20).,12 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_3d2b4edc,mentor_dceb1a85,1,0.9343,True,domain,False,Оба из Data Science.,airflow; pandas,docker; mlflow; numpy,"Совпадают 2: airflow, pandas. Можно научиться: docker, mlflow, numpy.",Data Science → Data Science: смежные области (схожесть 0.59).,17 лет — видел многое.,Рейтинг 4.4/5.0.
mentee_3d2b4edc,mentor_9d85cb50,2,0.8439,True,domain,False,Оба из Data Science.,airflow; pandas,kafka; numpy; pytorch,"Совпадают 2: airflow, pandas. Можно научиться: kafka, numpy, pytorch.",Data Science → Data Science: смежные области (схожесть 0.60).,18 лет — видел многое.,Рейтинг 3.7/5.0.
mentee_3d2b4edc,mentor_6243d498,3,0.8415,True,domain,False,Оба из Data Science.,pandas,docker; kafka; numpy,"Совпадают 1: pandas. Можно научиться: docker, kafka, numpy.",Data Science → Data Science: смежные области (схожесть 0.60).,19 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_3d2b4edc,mentor_4af02f56,4,0.7718,False,domain,False,Оба из Data Science.,airflow; pandas,kafka; mlflow; numpy,"Совпадают 2: airflow, pandas. Можно научиться: kafka, mlflow, numpy.",Data Science → Data Science: смежные области (схожесть 0.59).,9 лет — хорошая база.,Рейтинг 4.7/5.0 — один из лучших.
mentee_3d2b4edc,mentor_c4a75679,5,0.7601,False,domain,False,Оба из Data Science.,airflow; pandas,kafka; mlflow; python,"Совпадают 2: airflow, pandas. Можно научиться: kafka, mlflow, python.",Data Science → Data Science: смежные области (схожесть 0.60).,20 лет — видел многое.,Рейтинг 3.4/5.0.
mentee_6eadd732,mentor_13adc44c,1,0.7366,False,rating,False,Высокий рейтинг: 5.0/5.0.,redis; rest api,docker; go; grpc,"Совпадают 2: redis, rest api. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.52).,13 лет — видел многое.,Рейтинг 5.0/5.0 — один из лучших.
mentee_6eadd732,mentor_b879352b,2,0.6905,False,skill,False,"Совпадают навыки: redis, rest api.",redis; rest api,java; microservices; mongodb,"Совпадают 2: redis, rest api. Можно научиться: java, microservices, mongodb.",Backend → Backend: смежные области (схожесть 0.52).,12 лет — видел многое.,Рейтинг 3.6/5.0.
mentee_6eadd732,mentor_2c29357e,3,0.6584,False,domain,False,Оба из Backend.,redis; rest api,docker; go; grpc,"Совпадают 2: redis, rest api. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.52).,19 лет — видел многое.,Рейтинг 3.5/5.0.
mentee_6eadd732,mentor_06b00543,4,0.6439,False,rating,False,Высокий рейтинг: 4.3/5.0.,redis; rest api,docker; go; java,"Совпадают 2: redis, rest api. Можно научиться: docker, go, java.",Backend → Backend: смежные области (схожесть 0.52).,7 лет — хорошая база.,Рейтинг 4.3/5.0.
mentee_6eadd732,mentor_29f33a59,5,0.6143,False,domain,False,Оба из Backend.,redis; rest api,docker; go; grpc,"Совпадают 2: redis, rest api. Можно научиться: docker, go, grpc.",Backend → Backend: смежные области (схожесть 0.52).,15 лет — видел многое.,Рейтинг 3.8/5.0.
mentee_be3625c9,mentor_9376b8e5,1,0.7468,True,domain,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,android studio; firebase; flutter,Навыки не указаны — штраф 25%.,Mobile → Mobile: смежные области (схожесть 0.70).,11 лет — видел многое.,Рейтинг 4.3/5.0.
mentee_be3625c9,mentor_1bce2dca,2,0.741,False,rating,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,,Навыки не указаны — штраф 25%.,Mobile → Mobile: очень близкие области (схожесть 0.71).,18 лет — видел многое.,Рейтинг 4.9/5.0 — один из лучших.
mentee_be3625c9,mentor_deab40c7,3,0.7206,True,domain,True,Профиль неполный — навыки не указаны. Score снижен на 25%.,,,Навыки не указаны — штраф 25%.,Mobile → Mobile: смежные области (схожесть 0.70).,20 лет — видел многое.,Рейтинг 3.9/5.0.
